tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
10983,SpotifyCares,False,Mon Nov 06 03:09:00 +0000 2017,"@user_spot_492_482 Hello! On consoles, open Spotify in the quick menu overlay and adjust the Sound/Mix balance slider. -Alex",,10982
10984,user_spot_493_891,True,Mon Nov 06 03:10:00 +0000 2017,"@SpotifyCares Siri voice control says 'Something went wrong, please try again' when asking to play Spotify playlists.",10985,
10985,SpotifyCares,False,Mon Nov 06 03:20:00 +0000 2017,@user_spot_493_891 Hey! Unlink and re-link your Spotify account in the Alexa/Google Home companion app to refresh the token. -Liam,,10984
10986,user_spot_494_851,True,Mon Nov 06 03:24:00 +0000 2017,@SpotifyCares Can I use Spotify Connect to stream across multiple speakers in different rooms at the same time?,10987,
10987,SpotifyCares,False,Mon Nov 06 03:46:00 +0000 2017,"@user_spot_494_851 Hi! Multi-room audio is supported through speaker groups created in the Google Home, Alexa, or Sonos companion app! -Kevin",,10986
10988,user_spot_495_205,True,Mon Nov 06 03:36:00 +0000 2017,@SpotifyCares Spotify Connect switches output playback to my Echo Studio randomly when I come home.,10989,
10989,SpotifyCares,False,Mon Nov 06 03:59:00 +0000 2017,@user_spot_495_205 Hey! Unlink and re-link your Spotify account in the Alexa/Google Home companion app to refresh the token. -Ryan,,10988
10990,user_spot_496_509,True,Mon Nov 06 03:54:00 +0000 2017,@SpotifyCares Chromecast Audio icon missing from Spotify devices menu on local home WiFi network.,10991,
10991,SpotifyCares,False,Mon Nov 06 04:02:00 +0000 2017,"@user_spot_496_509 Hi! Multi-room audio is supported through speaker groups created in the Google Home, Alexa, or Sonos companion app! -Daniel",,10990
10992,user_spot_497_567,True,Mon Nov 06 04:01:00 +0000 2017,@SpotifyCares My Audio Pro speakers can no longer find Spotify Connect after the firmware update.,10993,
10993,SpotifyCares,False,Mon Nov 06 04:22:00 +0000 2017,"@user_spot_497_567 Hey! Send us a DM with your speaker brand, router model, and Spotify app version so we can assist: https://spoti.fi/dm -Ryan",,10992
10994,user_spot_498_721,True,Mon Nov 06 04:21:00 +0000 2017,@SpotifyCares Spotify Connect device list keeps disappearing and reappearing every few seconds on Windows 10.,10995,
10995,SpotifyCares,False,Mon Nov 06 04:46:00 +0000 2017,@user_spot_498_721 Hello! Try reinstalling the Spotify app on your Smart TV or clearing TV app cache from TV system settings. -Carlos,,10994
10996,user_spot_499_616,True,Mon Nov 06 04:26:00 +0000 2017,@SpotifyCares Xbox One game audio volume slider doesn't balance background Spotify music properly.,10997,
10997,SpotifyCares,False,Mon Nov 06 04:34:00 +0000 2017,"@user_spot_499_616 Hi! Multi-room audio is supported through speaker groups created in the Google Home, Alexa, or Sonos companion app! -Carlos",,10996
10998,user_spot_500_231,True,Mon Nov 06 04:44:00 +0000 2017,@SpotifyCares Xbox One game audio volume slider doesn't balance background Spotify music properly.,10999,
10999,SpotifyCares,False,Mon Nov 06 04:48:00 +0000 2017,@user_spot_500_231 Hi there! Check our smart watch setup guide here: https://spoti.fi/wearables to ensure proper offline sync setup. -Ryan,,10998
11000,user_spot_501_443,True,Mon Nov 06 05:02:00 +0000 2017,@SpotifyCares Spotify Connect on my Google Nest Mini is constantly stuttering and pausing mid-song.,11001,
11001,SpotifyCares,False,Mon Nov 06 05:25:00 +0000 2017,@user_spot_501_443 Hey! Unlink and re-link your Spotify account in the Alexa/Google Home companion app to refresh the token. -Sarah,,11000
11002,user_spot_502_415,True,Mon Nov 06 05:10:00 +0000 2017,@SpotifyCares Volume controls on Google Nest Mini don't respond when adjusting volume from the phone app.,11003,
11003,SpotifyCares,False,Mon Nov 06 05:35:00 +0000 2017,@user_spot_502_415 Hello! Try reinstalling the Spotify app on your Smart TV or clearing TV app cache from TV system settings. -Elena,,11002
11004,user_spot_503_398,True,Mon Nov 06 05:31:00 +0000 2017,@SpotifyCares PlayStation 4 game audio volume slider doesn't balance background Spotify music properly.,11005,
11005,SpotifyCares,False,Mon Nov 06 05:53:00 +0000 2017,"@user_spot_503_398 Hi! Multi-room audio is supported through speaker groups created in the Google Home, Alexa, or Sonos companion app! -Chloe",,11004
11006,user_spot_504_708,True,Mon Nov 06 05:46:00 +0000 2017,@SpotifyCares Can I use Spotify Connect to stream across multiple speakers in different rooms at the same time?,11007,
11007,SpotifyCares,False,Mon Nov 06 05:55:00 +0000 2017,@user_spot_504_708 Hi there! Check our smart watch setup guide here: https://spoti.fi/wearables to ensure proper offline sync setup. -Liam,,11006
11008,user_spot_505_818,True,Mon Nov 06 05:59:00 +0000 2017,@SpotifyCares Chromecast Audio icon missing from Spotify devices menu on local home WiFi network.,11009,
11009,SpotifyCares,False,Mon Nov 06 06:17:00 +0000 2017,"@user_spot_505_818 Hey! Send us a DM with your speaker brand, router model, and Spotify app version so we can assist: https://spoti.fi/dm -Liam",,11008
11010,user_spot_506_544,True,Mon Nov 06 06:10:00 +0000 2017,@SpotifyCares Garmin Forerunner won't sync Spotify offline playlists via WiFi connection error code #WIFI-88.,11011,
11011,SpotifyCares,False,Mon Nov 06 06:23:00 +0000 2017,"@user_spot_506_544 Hi! Multi-room audio is supported through speaker groups created in the Google Home, Alexa, or Sonos companion app! -Maya",,11010
11012,user_spot_507_332,True,Mon Nov 06 06:25:00 +0000 2017,@SpotifyCares Chromecast Audio icon missing from Spotify devices menu on local home WiFi network.,11013,
11013,SpotifyCares,False,Mon Nov 06 06:33:00 +0000 2017,@user_spot_507_332 Hi there! Check our smart watch setup guide here: https://spoti.fi/wearables to ensure proper offline sync setup. -Chloe,,11012
11014,user_spot_508_252,True,Mon Nov 06 06:40:00 +0000 2017,@SpotifyCares Spotify Connect device list keeps disappearing and reappearing every few seconds on Windows 10.,11015,
11015,SpotifyCares,False,Mon Nov 06 06:57:00 +0000 2017,@user_spot_508_252 Hi there! Check our smart watch setup guide here: https://spoti.fi/wearables to ensure proper offline sync setup. -Liam,,11014
11016,user_spot_509_425,True,Mon Nov 06 06:53:00 +0000 2017,@SpotifyCares Spotify Connect device list keeps disappearing and reappearing every few seconds on macOS Ventura.,11017,
11017,SpotifyCares,False,Mon Nov 06 07:08:00 +0000 2017,"@user_spot_509_425 Hello! On consoles, open Spotify in the quick menu overlay and adjust the Sound/Mix balance slider. -Ryan",,11016
11018,user_spot_510_773,True,Mon Nov 06 07:04:00 +0000 2017,@SpotifyCares PS5 game audio volume slider doesn't balance background Spotify music properly.,11019,
11019,SpotifyCares,False,Mon Nov 06 07:28:00 +0000 2017,@user_spot_510_773 Hello! Try reinstalling the Spotify app on your Smart TV or clearing TV app cache from TV system settings. -Sarah,,11018
11020,user_spot_511_517,True,Mon Nov 06 07:16:00 +0000 2017,@SpotifyCares Samsung Smart TV app gets stuck on loading logo when launching Spotify Connect from phone.,11021,
11021,SpotifyCares,False,Mon Nov 06 07:41:00 +0000 2017,@user_spot_511_517 Hey! Unlink and re-link your Spotify account in the Alexa/Google Home companion app to refresh the token. -Carlos,,11020
11022,user_spot_512_110,True,Mon Nov 06 07:30:00 +0000 2017,@SpotifyCares Is there an official Spotify app for Apple Watch Series 7 with offline playback?,11023,
11023,SpotifyCares,False,Mon Nov 06 07:34:00 +0000 2017,"@user_spot_512_110 Hi! Power cycle your router and speakers, and make sure both your phone and speakers are on the same 2.4GHz/5GHz WiFi band. -Carlos",,11022
11024,user_spot_513_202,True,Mon Nov 06 07:50:00 +0000 2017,@SpotifyCares Roku TV app gets stuck on loading logo when launching Spotify Connect from phone.,11025,
11025,SpotifyCares,False,Mon Nov 06 08:03:00 +0000 2017,"@user_spot_513_202 Hello! On consoles, open Spotify in the quick menu overlay and adjust the Sound/Mix balance slider. -Carlos",,11024
11026,user_spot_514_473,True,Mon Nov 06 07:56:00 +0000 2017,@SpotifyCares LG webOS TV app gets stuck on loading logo when launching Spotify Connect from phone.,11027,
11027,SpotifyCares,False,Mon Nov 06 08:20:00 +0000 2017,@user_spot_514_473 Hello! Try reinstalling the Spotify app on your Smart TV or clearing TV app cache from TV system settings. -Kevin,,11026
11028,user_spot_515_472,True,Mon Nov 06 08:17:00 +0000 2017,@SpotifyCares Spotify Connect switches output playback to my Google Nest Mini randomly when I come home.,11029,
11029,SpotifyCares,False,Mon Nov 06 08:27:00 +0000 2017,@user_spot_515_472 Hi there! Check our smart watch setup guide here: https://spoti.fi/wearables to ensure proper offline sync setup. -Emma,,11028
11030,user_spot_516_486,True,Mon Nov 06 08:32:00 +0000 2017,@SpotifyCares Chromecast with Google TV audio is 3 seconds out of sync with video podcasts on TV.,11031,
11031,SpotifyCares,False,Mon Nov 06 08:53:00 +0000 2017,"@user_spot_516_486 Hi! Power cycle your router and speakers, and make sure both your phone and speakers are on the same 2.4GHz/5GHz WiFi band. -Maya",,11030
11032,user_spot_517_442,True,Mon Nov 06 08:48:00 +0000 2017,@SpotifyCares Volume controls on HomePod mini don't respond when adjusting volume from the phone app.,11033,
11033,SpotifyCares,False,Mon Nov 06 09:06:00 +0000 2017,"@user_spot_517_442 Hi! Multi-room audio is supported through speaker groups created in the Google Home, Alexa, or Sonos companion app! -Chloe",,11032
11034,user_spot_518_959,True,Mon Nov 06 08:55:00 +0000 2017,@SpotifyCares Chromecast Audio icon missing from Spotify devices menu on local home WiFi network.,11035,
11035,SpotifyCares,False,Mon Nov 06 09:15:00 +0000 2017,@user_spot_518_959 Hey! Make sure Spotify is set as the default music provider in your voice assistant settings. DM us if you need help! -Zoe,,11034
11036,user_spot_519_895,True,Mon Nov 06 09:11:00 +0000 2017,@SpotifyCares Spotify Connect device list keeps disappearing and reappearing every few seconds on Windows 11.,11037,
11037,SpotifyCares,False,Mon Nov 06 09:18:00 +0000 2017,@user_spot_519_895 Hey! Unlink and re-link your Spotify account in the Alexa/Google Home companion app to refresh the token. -Emma,,11036
11038,user_spot_520_132,True,Mon Nov 06 09:28:00 +0000 2017,@SpotifyCares Chromecast with Google TV audio is 3 seconds out of sync with video podcasts on TV.,11039,
11039,SpotifyCares,False,Mon Nov 06 09:51:00 +0000 2017,@user_spot_520_132 Hey! Make sure Spotify is set as the default music provider in your voice assistant settings. DM us if you need help! -Elena,,11038
11040,user_spot_521_403,True,Mon Nov 06 09:42:00 +0000 2017,@SpotifyCares Is there an official Spotify app for Apple Watch Ultra with offline playback?,11041,
11041,SpotifyCares,False,Mon Nov 06 09:54:00 +0000 2017,@user_spot_521_403 Hello! Try reinstalling the Spotify app on your Smart TV or clearing TV app cache from TV system settings. -Alex,,11040
11042,user_spot_522_731,True,Mon Nov 06 09:52:00 +0000 2017,@SpotifyCares Roku TV app gets stuck on loading logo when launching Spotify Connect from phone.,11043,
11043,SpotifyCares,False,Mon Nov 06 10:01:00 +0000 2017,@user_spot_522_731 Hey! Unlink and re-link your Spotify account in the Alexa/Google Home companion app to refresh the token. -Emma,,11042
11044,user_spot_523_583,True,Mon Nov 06 10:07:00 +0000 2017,@SpotifyCares Can't connect Spotify to Kenwood receiver via Bluetooth auto-connect.,11045,
11045,SpotifyCares,False,Mon Nov 06 10:14:00 +0000 2017,@user_spot_523_583 Hello! Try reinstalling the Spotify app on your Smart TV or clearing TV app cache from TV system settings. -Maya,,11044
11046,user_spot_524_917,True,Mon Nov 06 10:25:00 +0000 2017,@SpotifyCares Can't connect Spotify to Pioneer receiver via Bluetooth auto-connect.,11047,
11047,SpotifyCares,False,Mon Nov 06 10:39:00 +0000 2017,"@user_spot_524_917 Hello! On consoles, open Spotify in the quick menu overlay and adjust the Sound/Mix balance slider. -Zoe",,11046
11048,user_spot_525_778,True,Mon Nov 06 10:34:00 +0000 2017,"@SpotifyCares Google Assistant says 'Something went wrong, please try again' when asking to play Spotify playlists.",11049,
11049,SpotifyCares,False,Mon Nov 06 10:46:00 +0000 2017,@user_spot_525_778 Hello! Try reinstalling the Spotify app on your Smart TV or clearing TV app cache from TV system settings. -Chloe,,11048
11050,user_spot_526_350,True,Mon Nov 06 10:50:00 +0000 2017,@SpotifyCares Is there an official Spotify app for Apple Watch Series 7 with offline playback?,11051,
11051,SpotifyCares,False,Mon Nov 06 11:11:00 +0000 2017,@user_spot_526_350 Hello! Try reinstalling the Spotify app on your Smart TV or clearing TV app cache from TV system settings. -Zoe,,11050
11052,user_spot_527_650,True,Mon Nov 06 10:59:00 +0000 2017,@SpotifyCares Spotify Connect device list keeps disappearing and reappearing every few seconds on Windows 10.,11053,
11053,SpotifyCares,False,Mon Nov 06 11:24:00 +0000 2017,@user_spot_527_650 Hey! Unlink and re-link your Spotify account in the Alexa/Google Home companion app to refresh the token. -Sarah,,11052
11054,user_spot_528_586,True,Mon Nov 06 11:16:00 +0000 2017,@SpotifyCares Fire TV app gets stuck on loading logo when launching Spotify Connect from phone.,11055,
11055,SpotifyCares,False,Mon Nov 06 11:20:00 +0000 2017,"@user_spot_528_586 Hi! Multi-room audio is supported through speaker groups created in the Google Home, Alexa, or Sonos companion app! -Kevin",,11054
11056,user_spot_529_746,True,Mon Nov 06 11:36:00 +0000 2017,"@SpotifyCares Siri voice control says 'Something went wrong, please try again' when asking to play Spotify playlists.",11057,
11057,SpotifyCares,False,Mon Nov 06 12:01:00 +0000 2017,@user_spot_529_746 Hello! Try reinstalling the Spotify app on your Smart TV or clearing TV app cache from TV system settings. -Carlos,,11056
11058,user_spot_530_236,True,Mon Nov 06 11:45:00 +0000 2017,@SpotifyCares Volume controls on Google Nest Mini don't respond when adjusting volume from the phone app.,11059,
11059,SpotifyCares,False,Mon Nov 06 12:01:00 +0000 2017,@user_spot_530_236 Hey! Unlink and re-link your Spotify account in the Alexa/Google Home companion app to refresh the token. -Elena,,11058
11060,user_spot_531_292,True,Mon Nov 06 11:59:00 +0000 2017,@SpotifyCares Garmin Forerunner won't sync Spotify offline playlists via WiFi connection error code #WIFI-88.,11061,
11061,SpotifyCares,False,Mon Nov 06 12:22:00 +0000 2017,@user_spot_531_292 Hi there! Check our smart watch setup guide here: https://spoti.fi/wearables to ensure proper offline sync setup. -Carlos,,11060
11062,user_spot_532_667,True,Mon Nov 06 12:14:00 +0000 2017,"@SpotifyCares Google Assistant says 'Something went wrong, please try again' when asking to play Spotify playlists.",11063,
11063,SpotifyCares,False,Mon Nov 06 12:28:00 +0000 2017,@user_spot_532_667 Hey! Make sure Spotify is set as the default music provider in your voice assistant settings. DM us if you need help! -Alex,,11062
11064,user_spot_533_185,True,Mon Nov 06 12:27:00 +0000 2017,@SpotifyCares Apple Watch Ultra won't sync Spotify offline playlists via WiFi connection error code #ERR-771.,11065,
11065,SpotifyCares,False,Mon Nov 06 12:51:00 +0000 2017,"@user_spot_533_185 Hi! Power cycle your router and speakers, and make sure both your phone and speakers are on the same 2.4GHz/5GHz WiFi band. -Maya",,11064
11066,user_spot_534_811,True,Mon Nov 06 12:42:00 +0000 2017,@SpotifyCares Galaxy Watch 5 won't sync Spotify offline playlists via WiFi connection error code #ERR-771.,11067,
11067,SpotifyCares,False,Mon Nov 06 13:06:00 +0000 2017,@user_spot_534_811 Hi there! Check our smart watch setup guide here: https://spoti.fi/wearables to ensure proper offline sync setup. -Sarah,,11066
11068,user_spot_535_447,True,Mon Nov 06 12:59:00 +0000 2017,@SpotifyCares Xbox Series X game audio volume slider doesn't balance background Spotify music properly.,11069,
11069,SpotifyCares,False,Mon Nov 06 13:18:00 +0000 2017,"@user_spot_535_447 Hi! Power cycle your router and speakers, and make sure both your phone and speakers are on the same 2.4GHz/5GHz WiFi band. -Kevin",,11068
11070,user_spot_536_325,True,Mon Nov 06 13:12:00 +0000 2017,@SpotifyCares Can't connect Spotify to Alpine receiver via Bluetooth auto-connect.,11071,
11071,SpotifyCares,False,Mon Nov 06 13:33:00 +0000 2017,@user_spot_536_325 Hello! Try reinstalling the Spotify app on your Smart TV or clearing TV app cache from TV system settings. -Alex,,11070
11072,user_spot_537_674,True,Mon Nov 06 13:21:00 +0000 2017,@SpotifyCares Roku streaming stick audio is 3 seconds out of sync with video podcasts on TV.,11073,
11073,SpotifyCares,False,Mon Nov 06 13:43:00 +0000 2017,"@user_spot_537_674 Hey! Send us a DM with your speaker brand, router model, and Spotify app version so we can assist: https://spoti.fi/dm -Alex",,11072
11074,user_spot_538_324,True,Mon Nov 06 13:39:00 +0000 2017,@SpotifyCares Apple Watch Ultra won't sync Spotify offline playlists via WiFi connection error code #SYNC-902.,11075,
11075,SpotifyCares,False,Mon Nov 06 13:51:00 +0000 2017,"@user_spot_538_324 Hi! Power cycle your router and speakers, and make sure both your phone and speakers are on the same 2.4GHz/5GHz WiFi band. -Kevin",,11074
11076,user_spot_539_512,True,Mon Nov 06 13:53:00 +0000 2017,@SpotifyCares Can't connect Spotify to Alpine receiver via Bluetooth auto-connect.,11077,
11077,SpotifyCares,False,Mon Nov 06 14:13:00 +0000 2017,@user_spot_539_512 Hey! Make sure Spotify is set as the default music provider in your voice assistant settings. DM us if you need help! -Zoe,,11076
11078,user_spot_540_865,True,Mon Nov 06 14:03:00 +0000 2017,@SpotifyCares Is there an official Spotify app for Apple Watch Ultra with offline playback?,11079,
11079,SpotifyCares,False,Mon Nov 06 14:18:00 +0000 2017,"@user_spot_540_865 Hello! On consoles, open Spotify in the quick menu overlay and adjust the Sound/Mix balance slider. -Chloe",,11078
11080,user_spot_541_262,True,Mon Nov 06 14:20:00 +0000 2017,@SpotifyCares How do I sign out of all devices remotely if I left my account logged in at a public computer?,11081,
11081,SpotifyCares,False,Mon Nov 06 14:29:00 +0000 2017,@user_spot_541_262 Hi there! Deleted accounts can be restored within 7 days. Send us a private DM with your account details immediately! -Sarah,,11080
11082,user_spot_542_696,True,Mon Nov 06 14:28:00 +0000 2017,@SpotifyCares Accidentally clicked delete account on GDPR page. Can support restore my deleted profile?,11083,
11083,SpotifyCares,False,Mon Nov 06 14:47:00 +0000 2017,"@user_spot_542_696 Hey! Try disconnecting and reconnecting Facebook under spotify.com/account > Apps, or reset your password using your email. -Emma",,11082
11084,user_spot_543_474,True,Mon Nov 06 14:49:00 +0000 2017,@SpotifyCares Can't log into my account. Password reset email is not arriving in my inbox or spam folder for Outlook.com.,11085,
11085,SpotifyCares,False,Mon Nov 06 15:09:00 +0000 2017,@user_spot_543_474 Hello! DM us your registered email and phone number and we'll help verify your 2FA authentication settings. -Emma,,11084
11086,user_spot_544_118,True,Mon Nov 06 15:03:00 +0000 2017,@SpotifyCares Two-factor authentication (2FA) SMS OTP code is not arriving on my mobile phone number ending in 7654.,11087,
11087,SpotifyCares,False,Mon Nov 06 15:10:00 +0000 2017,@user_spot_544_118 Hi there! Deleted accounts can be restored within 7 days. Send us a private DM with your account details immediately! -Liam,,11086
11088,user_spot_545_796,True,Mon Nov 06 15:11:00 +0000 2017,"@SpotifyCares Cannot sign in using Facebook login button, getting 'OAuth error 400 invalid credentials'.",11089,
11089,SpotifyCares,False,Mon Nov 06 15:27:00 +0000 2017,@user_spot_545_796 Hi there! Deleted accounts can be restored within 7 days. Send us a private DM with your account details immediately! -Emma,,11088
11090,user_spot_546_829,True,Mon Nov 06 15:33:00 +0000 2017,@SpotifyCares Third party app revoked my Spotify access. How do I view and remove authorized apps on my profile?,11091,
11091,SpotifyCares,False,Mon Nov 06 15:50:00 +0000 2017,@user_spot_546_829 Hello! Temporary lockouts reset automatically after 30 minutes. You can also reset your password at spotify.com/password-reset. -Chloe,,11090
11092,user_spot_547_876,True,Mon Nov 06 15:43:00 +0000 2017,@SpotifyCares How do I change my registered email address on Spotify without losing my saved songs and playlists?,11093,
11093,SpotifyCares,False,Mon Nov 06 16:01:00 +0000 2017,"@user_spot_547_876 Hey! We recommend going to spotify.com/account and clicking 'Sign out everywhere', then resetting your password immediately. -Daniel",,11092
11094,user_spot_548_289,True,Mon Nov 06 15:59:00 +0000 2017,"@SpotifyCares Cannot sign in using Facebook login button, getting 'OAuth error 400 invalid credentials'.",11095,
11095,SpotifyCares,False,Mon Nov 06 16:08:00 +0000 2017,"@user_spot_548_289 Hey! Try disconnecting and reconnecting Facebook under spotify.com/account > Apps, or reset your password using your email. -Sarah",,11094
11096,user_spot_549_539,True,Mon Nov 06 16:13:00 +0000 2017,@SpotifyCares Can I transfer my playlist ownership and followers to another Spotify user account?,11097,
11097,SpotifyCares,False,Mon Nov 06 16:26:00 +0000 2017,@user_spot_549_539 Hi! Send us a DM with your account's email and invoice details right away so we can secure your profile: https://spoti.fi/dm -Zoe,,11096
11098,user_spot_550_852,True,Mon Nov 06 16:20:00 +0000 2017,"@SpotifyCares Received a security alert about a login from Russia on my account. I live in Toronto, Canada.",11099,
11099,SpotifyCares,False,Mon Nov 06 16:41:00 +0000 2017,"@user_spot_550_852 Hey! We recommend going to spotify.com/account and clicking 'Sign out everywhere', then resetting your password immediately. -Zoe",,11098
11100,user_spot_551_604,True,Mon Nov 06 16:41:00 +0000 2017,@SpotifyCares I didn't receive the verification email to confirm my new email change request.,11101,
11101,SpotifyCares,False,Mon Nov 06 16:47:00 +0000 2017,@user_spot_551_604 Hey! You can change your email anytime directly under your Account overview at spotify.com/account. -Sarah,,11100
11102,user_spot_552_694,True,Mon Nov 06 16:54:00 +0000 2017,@SpotifyCares Getting 'Firewall may be blocking Spotify' error code ERR_CONN_BLOCKED when trying to log in on work laptop.,11103,
11103,SpotifyCares,False,Mon Nov 06 17:12:00 +0000 2017,@user_spot_552_694 Hey! You can change your email anytime directly under your Account overview at spotify.com/account. -Liam,,11102
11104,user_spot_553_799,True,Mon Nov 06 17:11:00 +0000 2017,@SpotifyCares Two-factor authentication (2FA) SMS OTP code is not arriving on my mobile phone number ending in 7654.,11105,
11105,SpotifyCares,False,Mon Nov 06 17:21:00 +0000 2017,@user_spot_553_799 Hey! You can change your email anytime directly under your Account overview at spotify.com/account. -Daniel,,11104
11106,user_spot_554_466,True,Mon Nov 06 17:17:00 +0000 2017,"@SpotifyCares Cannot sign in using Facebook login button, getting 'OAuth error 401 invalid credentials'.",11107,
11107,SpotifyCares,False,Mon Nov 06 17:25:00 +0000 2017,@user_spot_554_466 Hello! DM us your registered email and phone number and we'll help verify your 2FA authentication settings. -Maya,,11106
11108,user_spot_555_644,True,Mon Nov 06 17:37:00 +0000 2017,@SpotifyCares Can I transfer my playlist ownership and followers to another Spotify user account?,11109,
11109,SpotifyCares,False,Mon Nov 06 17:51:00 +0000 2017,@user_spot_555_644 Hi there! Deleted accounts can be restored within 7 days. Send us a private DM with your account details immediately! -Liam,,11108
11110,user_spot_556_631,True,Mon Nov 06 17:51:00 +0000 2017,@SpotifyCares Someone in another country accessed my account and changed my playlist names. I think I got hacked!,11111,
11111,SpotifyCares,False,Mon Nov 06 18:01:00 +0000 2017,"@user_spot_556_631 Hey! We recommend going to spotify.com/account and clicking 'Sign out everywhere', then resetting your password immediately. -Alex",,11110
11112,user_spot_557_989,True,Mon Nov 06 18:02:00 +0000 2017,@SpotifyCares Getting 'Firewall may be blocking Spotify' error code FW-102 when trying to log in on work laptop.,11113,
11113,SpotifyCares,False,Mon Nov 06 18:18:00 +0000 2017,"@user_spot_557_989 Hey! We recommend going to spotify.com/account and clicking 'Sign out everywhere', then resetting your password immediately. -Carlos",,11112
11114,user_spot_558_473,True,Mon Nov 06 18:12:00 +0000 2017,@SpotifyCares Accidentally clicked delete account on GDPR page. Can support restore my deleted profile?,11115,
11115,SpotifyCares,False,Mon Nov 06 18:19:00 +0000 2017,@user_spot_558_473 Hello! Temporary lockouts reset automatically after 30 minutes. You can also reset your password at spotify.com/password-reset. -Sarah,,11114
11116,user_spot_559_812,True,Mon Nov 06 18:27:00 +0000 2017,@SpotifyCares Can I merge two Spotify accounts (user_alex99 and alex_premium) into one without losing my playlists?,11117,
11117,SpotifyCares,False,Mon Nov 06 18:40:00 +0000 2017,@user_spot_559_812 Hi there! Deleted accounts can be restored within 7 days. Send us a private DM with your account details immediately! -Liam,,11116
11118,user_spot_560_376,True,Mon Nov 06 18:48:00 +0000 2017,@SpotifyCares Third party app revoked my Spotify access. How do I view and remove authorized apps on my profile?,11119,
11119,SpotifyCares,False,Mon Nov 06 19:12:00 +0000 2017,@user_spot_560_376 Hello! Temporary lockouts reset automatically after 30 minutes. You can also reset your password at spotify.com/password-reset. -Maya,,11118
11120,user_spot_561_505,True,Mon Nov 06 18:58:00 +0000 2017,@SpotifyCares Can't log into my account. Password reset email is not arriving in my inbox or spam folder for Gmail.,11121,
11121,SpotifyCares,False,Mon Nov 06 19:04:00 +0000 2017,"@user_spot_561_505 Hey! Try disconnecting and reconnecting Facebook under spotify.com/account > Apps, or reset your password using your email. -Alex",,11120
11122,user_spot_562_516,True,Mon Nov 06 19:09:00 +0000 2017,"@SpotifyCares Cannot sign in using Facebook login button, getting 'OAuth error 500 invalid credentials'.",11123,
11123,SpotifyCares,False,Mon Nov 06 19:33:00 +0000 2017,@user_spot_562_516 Hey! You can change your email anytime directly under your Account overview at spotify.com/account. -Chloe,,11122
11124,user_spot_563_354,True,Mon Nov 06 19:32:00 +0000 2017,"@SpotifyCares Cannot sign in using Facebook login button, getting 'OAuth error 500 invalid credentials'.",11125,
11125,SpotifyCares,False,Mon Nov 06 19:57:00 +0000 2017,"@user_spot_563_354 Hey! Try disconnecting and reconnecting Facebook under spotify.com/account > Apps, or reset your password using your email. -Emma",,11124
11126,user_spot_564_234,True,Mon Nov 06 19:41:00 +0000 2017,@SpotifyCares Someone in another country accessed my account and changed my playlist names. I think I got hacked!,11127,
11127,SpotifyCares,False,Mon Nov 06 19:52:00 +0000 2017,"@user_spot_564_234 Hi! Check your spam/junk folder, or add no-reply@spotify.com to your email whitelist. DM us your username if still missing! -Sarah",,11126
11128,user_spot_565_257,True,Mon Nov 06 19:50:00 +0000 2017,@SpotifyCares Can I transfer my playlist ownership and followers to another Spotify user account?,11129,
11129,SpotifyCares,False,Mon Nov 06 20:04:00 +0000 2017,"@user_spot_565_257 Hi! Check your spam/junk folder, or add no-reply@spotify.com to your email whitelist. DM us your username if still missing! -Liam",,11128
11130,user_spot_566_509,True,Mon Nov 06 20:12:00 +0000 2017,@SpotifyCares Can I merge two Spotify accounts (sam_music and alex_premium) into one without losing my playlists?,11131,
11131,SpotifyCares,False,Mon Nov 06 20:33:00 +0000 2017,@user_spot_566_509 Hi there! Deleted accounts can be restored within 7 days. Send us a private DM with your account details immediately! -Emma,,11130
11132,user_spot_567_627,True,Mon Nov 06 20:24:00 +0000 2017,@SpotifyCares How do I sign out of all devices remotely if I left my account logged in at a public computer?,11133,
11133,SpotifyCares,False,Mon Nov 06 20:42:00 +0000 2017,@user_spot_567_627 Hello! Temporary lockouts reset automatically after 30 minutes. You can also reset your password at spotify.com/password-reset. -Kevin,,11132
11134,user_spot_568_972,True,Mon Nov 06 20:33:00 +0000 2017,@SpotifyCares Two-factor authentication (2FA) SMS OTP code is not arriving on my mobile phone number ending in 4921.,11135,
11135,SpotifyCares,False,Mon Nov 06 20:41:00 +0000 2017,"@user_spot_568_972 Hey! We recommend going to spotify.com/account and clicking 'Sign out everywhere', then resetting your password immediately. -Carlos",,11134
11136,user_spot_569_681,True,Mon Nov 06 20:55:00 +0000 2017,"@SpotifyCares Cannot sign in using Facebook login button, getting 'OAuth error 400 invalid credentials'.",11137,
11137,SpotifyCares,False,Mon Nov 06 21:19:00 +0000 2017,"@user_spot_569_681 Hi! Check your spam/junk folder, or add no-reply@spotify.com to your email whitelist. DM us your username if still missing! -Chloe",,11136
11138,user_spot_570_693,True,Mon Nov 06 21:02:00 +0000 2017,@SpotifyCares Accidentally clicked delete account on GDPR page. Can support restore my deleted profile?,11139,
11139,SpotifyCares,False,Mon Nov 06 21:21:00 +0000 2017,@user_spot_570_693 Hello! DM us your registered email and phone number and we'll help verify your 2FA authentication settings. -Maya,,11138
11140,user_spot_571_687,True,Mon Nov 06 21:20:00 +0000 2017,@SpotifyCares Can I transfer my playlist ownership and followers to another Spotify user account?,11141,
